filing_uuid,dt_posted,client.id,Client Name,Client State,Entity Name,Entity Contribution,entity.ownership_percentage,entity.address,entity.city,entity.state,Entity Country,Country Full Name
d097cd50-d477-488e-a4a5-e36675f593a6,2021-03-11T18:20:55Z,208780,XTX MARKETS LLC (AMERICAS),NY,XTX TOPCO LTD (PARENT COMPANY TO XTX MIDCO LTD.),0,100,R7 14-18 Handyside St.,London,,GB,UNITED KINGDOM
4ddb7f5d-0b35-4dc1-b488-2df9f9ebde07,2021-03-11T16:04:46Z,208774,"AIRBUS AMERICAS, INC.",VA,AIRBUS S.A.S.,0,100,2 Rond Point Emile Dewoitine,31700 Blagnac,,FR,FRANCE
4ddb7f5d-0b35-4dc1-b488-2df9f9ebde07,2021-03-11T16:04:46Z,208774,"AIRBUS AMERICAS, INC.",VA,AIRBUS GROUP SE,0,100,Postbus 32008,2303 DA Leiden,,NL,NETHERLANDS
30f196fd-1ebe-42cf-9a97-d9760739821d,2021-03-11T03:45:42Z,208770,LANZAJET INC,IL,"MITSUI & CO., LTD.",0,20,"2-1, Otemachi 1-chrome, Chiyoda-ku",Tokyo,,JP,JAPAN
30f196fd-1ebe-42cf-9a97-d9760739821d,2021-03-11T03:45:42Z,208770,LANZAJET INC,IL,SUNCOR ENERGY,0,30,"150 6th Avenue, SW",Calgary,AB,CA,CANADA
30f196fd-1ebe-42cf-9a97-d9760739821d,2021-03-11T03:45:42Z,208770,LANZAJET INC,IL,BRITISH AIRWAYS PLC,0,20,Waterside,Harmondsworth UB7 0G8,,GB,UNITED KINGDOM
30f196fd-1ebe-42cf-9a97-d9760739821d,2021-03-11T03:45:42Z,208770,LANZAJET INC,IL,LANZATECH NEW ZEALAND LIMITED,0,0,"41 Shorthand Street, Level II",Auckland,,NZ,NEW ZEALAND
f6559051-05d3-44fd-ab62-09b024678e2e,2021-03-10T19:39:20Z,208761,T-MOBILE US,DC,DEUTSCHE TELEKOM AG,0,43,Friedrich-Ebert-Allee 140,Bonn,,DE,GERMANY
f6559051-05d3-44fd-ab62-09b024678e2e,2021-03-10T19:39:20Z,208761,T-MOBILE US,DC,SOFTBANK CORP.,0,24,"1-7-1 Kaigan, Minato-ku",Tokyo,,JP,JAPAN
27996d09-1a68-47c0-b03d-126be36e4d33,2021-03-10T16:14:29Z,208756,"HYUNDAI MOTOR COMPANY, LTD.",DC,"HYUNDAI MOTOR COMPANY, LTD.",0,100,"25,Yulgok-ro 2-gil, Jungno-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
c88da6c5-dd97-4f58-9d82-cf15ca7c0b6a,2021-03-09T22:16:06Z,208745,"SB GROUP US DBA SOFTBANK GROUP US, INC.",DC,SOFTBANK GROUP CORP.,0,100,1-9-1 Higashi-Shimbashi,Tokyo,,JP,JAPAN
d6c428a3-6a4f-4047-a1ab-3a74c044282a,2021-03-09T18:50:53Z,208742,"AIRBUS AMERICAS, INC.",VA,AIRBUS SAS,0,100,2 Rond Point Emile Dewoitine,31700 Blagnac,,FR,FRANCE
d6c428a3-6a4f-4047-a1ab-3a74c044282a,2021-03-09T18:50:53Z,208742,"AIRBUS AMERICAS, INC.",VA,AIRBUS SE,0,100,Postbus 32008,2303DA Leiden,,NL,NETHERLANDS
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON LIBERTY SYSTEMS S.A.R.L.,0,90,8 rue Lou Hemmer,"Luxembourg-Findel, 1748, Luxem",,LU,LUXEMBOURG
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,NORDIC CAPITAL CV1 LIMITED,0,89,26 The Esplanade St Helier Jersey,"JE2 3QA, Jersey",,GB,UNITED KINGDOM
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON OLLOPA INVESTMENT BV  AZTEC FINANCIAL SERVICES (NETHERLANDS BV),0,100,,,,NL,NETHERLANDS
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON OLLOPA INTERMEDIATE HOLDING BV AZTEC FINANCIAL SERVICES (NETHERLANDS BV),0,100,"Spaces Zuidas, Barbara Strozzilaan 201","1083 HN Amsterdam, Netherlands",,NL,NETHERLANDS
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,SUNRISE MEDICAL (UK) NO. 1 LIMITED C/O SUNRISE MEDICAL,0,100,"Thorns Road, DY5 2LD","Brierley Hill, West Midlands",,GB,UNITED KINGDOM
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON OLLOPA BV AZTEC FINANCIAL SERVICES (NETHERLANDS BV),0,100,"Spaces Zuidas, Barbara Strozzilaan 201","1083 HN Amsterdam, Netherlands",,NL,NETHERLANDS
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON OLLOPA HOLDING BV AZTEC FINANCIAL SERVICES (NETHERLANDS BV),0,100,"Spaces Zuidas, Barbara Strozzilaan 201","1083 HN Amsterdam, Netherlands",,NL,NETHERLANDS
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,SUNRISE MEDICAL HOLDINGS LIMITED,0,100,"Thorns Road, DY5 2LD","Brierley Hill, West Midlands",,GB,UNITED KINGDOM
e9fda5f7-f58c-42a0-95e4-3a878192d0de,2021-03-04T22:33:33Z,208699,SUNRISE MEDICAL (US) LLC,CA,CIDRON LIBERTY SYSTEMS LIMITED,0,90,26 The Esplanade St Helier Jersey,"JE2 3QA, Jersey",,GB,UNITED KINGDOM
842b7f6f-8c7c-4d6a-9537-f8de2f637f0b,2021-03-04T17:10:49Z,208683,"ANT GROUP CO., LTD.",,HANGZHOU JUNAO EQUITY INVESTMENT PARTNERSHIP,0,20,"Room No.105, Building No.3, No.1500 Wenyi Wes",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
842b7f6f-8c7c-4d6a-9537-f8de2f637f0b,2021-03-04T17:10:49Z,208683,"ANT GROUP CO., LTD.",,HANGZHOU JUNHAN EQUITY INVESTMENT PARTNERSHIP,0,29,"Room No. 807, Building No. 5, Xixi New Block",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
842b7f6f-8c7c-4d6a-9537-f8de2f637f0b,2021-03-04T17:10:49Z,208683,"ANT GROUP CO., LTD.",,ALIBABA GROUP,0,32,"969 West Wen Yi Road, Yu Hang District",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
7fe46bf3-140d-4c33-923e-a820e63a08a5,2021-03-02T23:46:57Z,208649,KIA MOTORS CORPORATION,DC,KIA MOTORS CORPORATION,0,100,"231, Yangjae-Dong, Seocho-Gu",Seoul,,KR,"KOREA, REPUBLIC OF"
1b9ea4bc-72c7-412b-9dec-3d7478f1c514,2021-03-02T16:26:21Z,208632,"EPIGENOMICS, INC",CA,EPIGENOMICS AG,175000,100,Genestratrae 5 10829,Berlin,,DE,GERMANY
ff91cda7-244d-430d-a414-95877731b048,2021-03-02T15:53:33Z,208629,"CURALEAF, INC.",MA,CURALEAF HOLDINGS INC.,0,100,"666 Burreard Street, Suite 1700",Vancouver,BC,CA,CANADA
a23d666f-69d1-444a-959a-a6d97200f28b,2021-02-26T23:11:52Z,208570,AON SERVICE CORPORATION,IL,AON PLC,0,100,122 Leadenhall Street,London EC3V 4AN,,GB,UNITED KINGDOM
28559217-069c-4246-a784-12a71a234ea1,2021-02-26T19:17:08Z,208582,JUBILANT PHARMA HOLDINGS INC.,PA,JUBILANT PHARMA LIMITED,0,85,"6 Temasek Boulevard, #20-06 Suntec Tower Four",Singapore,,SG,SINGAPORE
941d3c70-0979-44f7-9108-bd503563dc09,2021-02-26T03:58:12Z,208584,LATHAM & WATKINS LLP (ON BEHALF OF LG CHEM),DC,LG CORP.,0,33,"LG Twin Towers, 128, Yeoui-daero,","Yeongdeungpo-gu, Seoul",,KR,"KOREA, REPUBLIC OF"
e069aa55-96ce-47ee-b0f2-8db2ad423f3b,2021-02-22T21:17:21Z,208524,"EMD SERONO, INC.",MA,MERCK KGAA,0,100,Frankfurter Strasse 250,"Darmstadt, 64293",,DE,GERMANY
59c815ba-4f16-4ecb-9c4c-8b420b7572af,2021-02-22T19:19:32Z,208514,SYSTEMATIC INC.,VA,SYSTEMATIC,0,100,Sren Frichs Vej 39,Aarhus C,,DK,DENMARK
60c0a362-b14b-407d-ac8f-8339cba3b1f2,2021-02-22T18:08:28Z,199231,NAMMO INC.,VA,NAMMO AS,0,100,"P.O. Box 142, NO-2831",Raufoss,,NO,NORWAY
0032650b-75f1-4986-a764-68fcb3dfd13d,2021-02-22T17:13:21Z,208520,SYMETRA LIFE INSURANCE COMPANY,WA,SUMITOMO LIFE INSURANCE COMPANY,0,100,"1-4-35, Shiromi, Chuo-ku, 540-8512",Osaka,,JP,JAPAN
ec09ebe1-39d8-48d8-b2c1-4ff293884f6d,2021-02-19T13:46:03Z,208498,"VALNEVA USA, INC.",MD,VALNEVA AUSTRIA GMBH,0,100,Campus Vienna Biocenter 3,1030 Vienna,,AT,AUSTRIA
12d10642-ab85-4cd5-860d-343c799cb187,2021-02-18T21:13:36Z,208495,AON SERVICE CORPORATION,IL,AON PLC,0,100,122 Leadenhall Street,London England EC3V 4AN,,GB,UNITED KINGDOM
0e66b068-88f3-422a-beaa-464706d781fd,2021-02-16T20:29:56Z,208462,OXYGENIUM INC.,NY,OXYGENIUM LTD.,0,100,Rehov Hatapuach 6 6092000,Kadima,,IL,ISRAEL
da4a07c3-2611-42a9-b80d-041b29d2996a,2021-02-16T19:52:31Z,208468,ROCKETVAX AG,,SWISS ROCKETS AG,0,100,Rittergasse 3,4051 Basel,,CH,SWITZERLAND
730d24d2-f43b-4c7e-bb15-46ab9b5012d7,2021-02-16T03:04:37Z,208421,"CRISPR THERAPEUTICS, INC.",MA,CRISPR THERAPEUTICS AG,100000,100,Baarerstrasse 14,6300 Zug,,CH,SWITZERLAND
82a4238d-1755-4c00-ba13-9c8524f885c8,2021-02-12T21:56:11Z,208441,SONOVA USA INC.,IL,SONOVA AG,0,27,Laubisrutistrasse 28,Stafa 8712,,CH,SWITZERLAND
82a4238d-1755-4c00-ba13-9c8524f885c8,2021-02-12T21:56:11Z,208441,SONOVA USA INC.,IL,SONOVA HOLDING AG,0,100,Laubisrutistrasse 28,Stafa 8712,,CH,SWITZERLAND
df2efa39-99a3-4616-9cdc-13b2bb7e1303,2021-02-12T19:04:11Z,208412,PMI GLOBAL SERVICES INC.,DC,PHILIP MORRIS PRODUCTS S.A. (PARENT COMPANY IS PMI),0,0,Quai Jeanrenaud 3,Neuchatel,,CH,SWITZERLAND
df2efa39-99a3-4616-9cdc-13b2bb7e1303,2021-02-12T19:04:11Z,208412,PMI GLOBAL SERVICES INC.,DC,PHILIP MORRIS PRODUCTS SARL (PARENT COMPANY IS PMI),0,100,Quai Jeanrenaud 3,Neuchatel,,CH,SWITZERLAND
59903839-b265-4b7a-a50d-325dbbf23525,2021-02-12T16:00:14Z,208405,"DIAGEO NORTH AMERICA, INC.",NY,DIAGEO PLC,0,100,"Lakeside Drive, Park Royal",London NW107HQ,,GB,UNITED KINGDOM
0f8ded9f-9b63-44a4-bab8-95a39a627833,2021-02-11T21:52:37Z,208385,ELITE FLOWER SERVICES INC,FL,ELITE EXPORTS INC. S.A.,0,20,Calle Aquilino de la Guardia No. 8 Edificio I,Ciudad de Panama,,PA,PANAMA
0f8ded9f-9b63-44a4-bab8-95a39a627833,2021-02-11T21:52:37Z,208385,ELITE FLOWER SERVICES INC,FL,THE ELITE FLOWER SAS,0,80,Calle 19 No. 5-30 Of. 2201 Edificio BD Bacata,Bogota DC,,CO,COLOMBIA
b895e771-8786-4665-a550-a823b1fdaffd,2021-02-10T20:16:06Z,208367,BYD NORTH AMERICA,CA,"BYD COMPANY, LTD.",0,100,3009 BYD Road,"Pingshan, Shenzhen",,CN,"CHINA, PEOPLES REPUBLIC OF"
a8ab8adc-bf3a-4808-be66-a499bd78fe96,2021-02-08T18:45:50Z,208320,D-WAVE GOVERNMENT INC,CA,D-WAVE SYSTEMS INC.,0,100,"3033 Beta Avenue, V5G 4M9",Burnaby,BC,CA,CANADA
52d49a2b-49b4-4bda-bb52-4e0a60a22372,2021-02-08T14:24:20Z,208321,COPENHAGEN INFRASTRUCTURE PARTNERS,NY,COPENHAGEN INFRASTRUCTURE PARTNERS P/S,0,100,Amerika Plads 29,Kobenhavn,,DK,DENMARK
7105f581-8ee5-43dc-94d9-351ff81f4498,2021-02-05T18:45:10Z,208298,SOUKOS,CA,KOSTAS SOUKOS,0,80,9th km Old National RD Larissas ��� Thessalonik,Larisa,,GR,GREECE
130a69bb-30e5-4057-8fb2-f52b45a1b9b4,2021-02-04T22:42:05Z,208290,DELTA OFFSHORE ENERGY AMERICA'S LLC,TX,DELTA OFFSHORE ENERGY PTE. LTD.,0,100,"4th Floor, 505 Minh Khal","Hal Ba Trung, Hanoi",,TH,THAILAND
a703a041-6434-479c-b3a7-7ee4329e46bb,2021-02-04T20:11:11Z,208291,LANZATECH INC.,IL,LANZATECH NEW ZEALAND LIMITED,0,100,"41 Shorthand Street, Level 11",Auckland,,NZ,NEW ZEALAND
ffd9917f-bb26-48dc-95bf-0053a03c7862,2021-02-02T16:19:07Z,208246,SUNOVION PHARMACEUTICALS INC.,MA,"SUMITOMO DAINIPPON PHARMA CO., LTD.",0,100,"6-8, Doshomachi 2-chome,Chuo-ku",Osaka,,JP,JAPAN
ea952828-dec4-4bd1-aa80-fb444bfb7bc5,2021-02-01T21:40:45Z,208243,GOBRANDS INC. D/B/A GOPUFF,PA,SOFTBANK,0,40,1-7-1 Kaigan Minato-ku,Tokyo,,JP,JAPAN
688e4b80-8a0f-471f-bb0d-55fc141716dc,2021-01-28T23:12:33Z,192413,NEC CORPORATION OF AMERICA,TX,NEC CORPORATION,,100,"7-1, Shiba 5-Chome, Minato-ku",Tokyo,,JP,JAPAN
fb73fbde-f5e8-4b3f-9d5a-b3174fcdadbb,2021-01-28T22:48:31Z,192413,NEC CORPORATION OF AMERICA,TX,NEC CORPORATION,,100,"7-1, Shiba 5-Chome, Minato-ku",Tokyo,,JP,JAPAN
c5064ece-2458-440e-978c-cd0ffdd00565,2021-01-28T15:50:35Z,202369,CINTRA US,TX,FERROVIAL HOLDING US CORP,0,96,9600 Great Hills Trail Suite 250w,Austin,TX,US,UNITED STATES OF AMERICA
c5064ece-2458-440e-978c-cd0ffdd00565,2021-01-28T15:50:35Z,202369,CINTRA US,TX,CINTRA INFRASTRUCTURES SE,0,100,Kingsfordweg 151,Amsterdam,,NL,NETHERLANDS
a87ac213-c0e7-40dc-a35a-9def54ce03f7,2021-01-26T20:28:25Z,208206,D-WAVE GOVERNMENT INC.,CA,D-WAVE SYSTEMS INC.,0,100,"3033 Beta Avenue, V5G 4M9",Burnaby,BC,CA,CANADA
ed082539-5e2e-4362-bd57-6dbcd412dfc5,2021-01-22T00:21:20Z,208172,"CHIESI USA, INC.",NC,"CHIESI FARMACEUTICI, S.P.A",0,100,"26/A, Via Palermo",Parma,,IT,ITALY
49acca47-ed6b-46e3-99a4-6b2b7eee039a,2021-01-21T20:12:32Z,208154,BORIS MINTS,,LETHENDY ESTATES LIMITED,50000,0,5 Carden Place,Aberdeen,,GB,UNITED KINGDOM
8d07d612-69db-4fdd-8a0f-71a7fbe88cca,2021-01-21T15:16:00Z,208146,"GENENTECH USA, INC.",CA,ROCHE HOLDINGS AG,0,100,Grenzacherstrasse 124,Basel Basel-stadt 4070,,CH,SWITZERLAND
008773ee-8991-4f0d-8709-5eff7e02dc3e,2021-01-21T00:16:24Z,208136,"FANDUEL, INC.",NY,FLUTTER ENTERTAINMENT PLC,0,100,Beech Hill Road,Dublin,,IE,IRELAND
ea89a674-c8d1-442d-bc50-2ddc8e38384f,2021-01-20T19:46:58Z,208123,MERCER ASSOCIATES LLC ON BEHALF OF ESCAPE INTERNATIONAL / AIR TEP,VA,ESCAPE INTERNATIONAL AIR TEP,5000,100,65 rue du Fbg Saint-Honore,Paris,,FR,FRANCE
c9fe0871-2b95-48ff-86dd-8960e6766a3f,2021-01-20T16:16:28Z,208113,"EPIC GAMES, INC.",NC,TCH GOLD LIMITED,0,0,"Vistra Corp Svc Ctr, Wickham Cay II, Rd Town","Tortola, VG1110",,VI,#N/A
c9fe0871-2b95-48ff-86dd-8960e6766a3f,2021-01-20T16:16:28Z,208113,"EPIC GAMES, INC.",NC,TENCENT HOLDINGS LIMITED,0,0,"29/F., Three Pacific Pl No.1 Queen's Rd East",Wanchai,,HK,HONG KONG SAR
c9fe0871-2b95-48ff-86dd-8960e6766a3f,2021-01-20T16:16:28Z,208113,"EPIC GAMES, INC.",NC,OPEN WEALTH INVESTMENTS LIMITED,0,0,"29/F 3 Pacific Pl, No 1 Queens Rd. East",Wanchai,,HK,HONG KONG SAR
c9fe0871-2b95-48ff-86dd-8960e6766a3f,2021-01-20T16:16:28Z,208113,"EPIC GAMES, INC.",NC,TCH SCARLET LIMITED,0,39,"2nd Floor, 1-2 Victoria Bldg., Haddington RD",Dublin,,IE,IRELAND
153c1412-60ec-4538-8a82-bf0bc300b23b,2021-01-20T15:58:12Z,208006,BEAVERFIT,NV,"BEAVERFIT, LIMITED (LTD)",0,33,"Old Mill Farm, Walkmills","Church Stretton, SY6 6NJ",,GB,UNITED KINGDOM
d7464225-2ea2-4213-bc26-9c7d722d2eac,2021-01-20T15:57:24Z,187457,"FLOW-LINER SYSTEMS, LTD.",OH,ORBIA (FOMERLY MEXICHEM),0,0,"Paseo de la Reforma No.483, 47 floor","Cuauhtemoc, Mexico City, 06500",,MX,MEXICO
d7464225-2ea2-4213-bc26-9c7d722d2eac,2021-01-20T15:57:24Z,187457,"FLOW-LINER SYSTEMS, LTD.",OH,WAVIN,0,0,Stationsplein 3 8000 AD,ZWOLLE,,NL,NETHERLANDS
f2aa91e7-f412-417f-8169-2c30f520f7dc,2021-01-20T15:21:28Z,208109,OW NORTH AMERICA,MA,OCEAN WINDS,0,100,"Calle Cardenal Marcelo Spinola 42, 28016",Madrid,,ES,SPAIN
9832a0cb-1736-43b9-b9f3-20204f38d269,2021-01-20T15:07:40Z,187451,"NIEDNER, INC.",,"SANEXEN ENVIRONMENTAL SERVICES, INC.",90000,100,"9935 de Chateauneuf Street, Suite 200",Brossard,QC,CA,CANADA
c1818636-638f-4508-a34a-2fdb9b71aa02,2021-01-20T14:54:34Z,187452,"SANEXEN ENVIRONMENTAL SERVICES, INC.",,LOGISTEC CORPORATION,0,100,"600 rue de la Gauchetiere Ouest, 14th Floor",Montreal,QC,CA,CANADA
c1818636-638f-4508-a34a-2fdb9b71aa02,2021-01-20T14:54:34Z,187452,"SANEXEN ENVIRONMENTAL SERVICES, INC.",,"NIEDNER, INC.",0,0,675 Merill Street,Coaticook,QC,CA,CANADA
7dc449b9-e5b7-4eec-b65d-eb1d8745a1fe,2021-01-20T14:52:33Z,208111,"EPIC GAMES, INC.",NC,OPEN WEALTH INVESTMENTS LIMITED,0,0,"29/F 3 Pacific Pl, No 1 Queens Rd. East",Wanchai,,HK,HONG KONG SAR
7dc449b9-e5b7-4eec-b65d-eb1d8745a1fe,2021-01-20T14:52:33Z,208111,"EPIC GAMES, INC.",NC,TCH GOLD LIMITED,0,0,"Vistra Corp Svc Ctr, Wickham Cay II, Rd Town","Tortala, VG1110",,VI,#N/A
7dc449b9-e5b7-4eec-b65d-eb1d8745a1fe,2021-01-20T14:52:33Z,208111,"EPIC GAMES, INC.",NC,TCH SCARLET LIMITED,0,39,"2nd Floor, 1-2 Victoria Bldg., Haddington Rd.",Dublin,,IE,IRELAND
7dc449b9-e5b7-4eec-b65d-eb1d8745a1fe,2021-01-20T14:52:33Z,208111,"EPIC GAMES, INC.",NC,TENCENT HOLDINGS LIMITED,0,0,"29/F., Three Pacific Pl No.1 Queen's Rd East",Wanchai,,HK,HONG KONG SAR
9af22fa8-ee11-460a-a3a8-ad960aa3bd65,2021-01-20T14:49:31Z,187452,"SANEXEN ENVIRONMENTAL SERVICES, INC.",,"NIEDNER, INC.",0,0,675 Merill Street,Coaticook,QC,CA,CANADA
9af22fa8-ee11-460a-a3a8-ad960aa3bd65,2021-01-20T14:49:31Z,187452,"SANEXEN ENVIRONMENTAL SERVICES, INC.",,LOGISTEC CORPORATION,0,100,"600 rue de la Gauchetiere Ouest, 14th Floor",Montreal,QC,CA,CANADA
f95d6877-00a9-48d7-b3a6-9caad7f276a5,2021-01-19T20:52:45Z,208094,LG CHEM,,LG CORP.,0,33,"LG Twin Towers, 128, Yeoui-daero,",Yeongdeungpo-gu Seoul,,KR,"KOREA, REPUBLIC OF"
0dad43e4-9c43-451e-a537-1ff448f35ab2,2021-01-18T21:55:30Z,208047,TERAGROUP,,TERAGROUP,24000,100,60 Ramat Yam Street,Herziya,,IL,ISRAEL
a678a4d3-e89d-47ea-b04f-2bfe1e1d1b39,2021-01-18T13:40:15Z,208040,"SOLAMERICA ENERGY, LLC",GA,"OSAKA GAS CO., LTD.",0,42,4-1-2 Hiranomachi Chou-ku,Osaka 541-0046,,JP,JAPAN
3b8cbc1f-6e9d-4274-9ecc-fbb00da233f0,2021-01-15T19:58:52Z,208019,TIKTOK INC.,CA,BYTEDANCE LTD,0,100,"Flr 4 Willow House, Cricket Sq P.O. Box 2804",Grand Cayman KY1-1112,,KY,CAYMAN ISLANDS
3b8cbc1f-6e9d-4274-9ecc-fbb00da233f0,2021-01-15T19:58:52Z,208019,TIKTOK INC.,CA,BYTETEAM LTD (OWNS APPROXIMATELY 22% OF BYTEDANCE LTD),0,22,"Vista Corp. Ser. Centre, Wickhams Cay II Rd.","Tortola, VG1110",,VG,BRITISH VIRGIN ISLANDS
efa244c4-764e-42ce-85d7-3b94745f5848,2021-01-14T21:04:58Z,207997,"SAMSUNG ELECTRONICS AMERICA, INC.",DC,SAMSUNG ELECTRONICS CO. LTD.,0,100,"129, Samsung-ro, Yeongtong-gu, Suwon",Gyeonggi-do,,KR,"KOREA, REPUBLIC OF"
db6f3617-25c9-4376-be64-9988e1a7cf80,2021-01-14T20:15:00Z,207867,FRESENIUS MEDICAL CARE NORTH AMERICA,DC,FRESENIUS MEDICAL CARE AG & CO. KGAA,0,100,Else-Kroner-Str. 1,61352 Bad Homburg,,DE,GERMANY
ff0d228d-9ff5-4868-9a76-c0109be4161e,2021-01-14T19:42:28Z,207991,"ASCENDIS PHARMA, INC.",CA,ASCENDIS PHARMA A/S,0,100,Tuborg Boulevard 12 DK-2900,Hellerup,,DK,DENMARK
69258be4-fba5-4b8b-9c83-bc058d0fef19,2021-01-14T19:27:00Z,207990,"COVINGTON AND BURLING, LLP ON BEHALF OF SK INNOVATION CO., LTD.",DC,"SK HOLDINGS CO., LTD.",0,33,"SK Building, 26 Jong-ro, Jongno-gu, 03188",Seoul,,KR,"KOREA, REPUBLIC OF"
13b2af8f-2579-4775-ba60-16d3418e78ca,2021-01-14T01:50:04Z,207994,RAPHAEL LOUIS,,THE NATIONAL COALITION PARTY OF CANADA (NCPC),1118990,75,31 Irish Rose Crescent,Nepean,ON,CA,CANADA
0dcdbc1d-6993-489f-b9c3-8e94fa29c7cd,2021-01-13T19:14:27Z,207968,"CGI FEDERAL, INC.",VA,CGI INC.,0,100,"1350 Rene-Levesque Boulevard West, 15th Floor",Montreal,QC,CA,CANADA
95eafd06-746f-4d83-a2fc-b4c1166d2aae,2021-01-12T14:39:42Z,207960,SUNPOWER CORPORATION,CA,TOTAL SE,0,52,"Tour Coupole - 2, place Jean Millier",92078 Paris La Defense Cedex,,FR,FRANCE
efa16ac2-b9a6-4d04-80e6-18f222407b7b,2021-01-08T17:12:23Z,207931,"REC SILICON, INC.",WA,REC SILICON ASA,0,100,Fornebuveien 84 PO Box 63,1324 Lysaker,,NO,NORWAY
f40dc77e-38b5-4e94-bc0d-11b07fd48baf,2021-01-07T18:49:47Z,207927,ITG BRANDS,NC,IMPERIAL BRANDS PLC,0,100,121 Winterstoke Road,Bristol,,GB,UNITED KINGDOM
168ed7a1-7bb1-4f5e-a06a-2721e642ff6d,2021-01-06T19:14:57Z,207910,AXONICS MODULATION TECHNOLOGIES INC (FORMERLY KNOWN AS CONTURA INC ),CA,CONTURA INTERNATIONAL A/S,0,88,Sydmarken 23,"Soeborg, 2860",,DK,DENMARK
0f0f2138-98c2-4d21-bfc8-b644736b8c3f,2021-01-06T16:22:53Z,207906,"INTERNATIONAL ATLANTIC, LLC",NJ,TRIPLE FIVE WORLDWIDE,0,100,"8882 170th St NW, Suite 3000",Edmonton,AB,CA,CANADA
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,"MITSUBISHI HEAVY INDUSTRIES, LTD.",0,5,"16-5, Konan 2-Chome","Minato-ku, Tokyo 108-8215",,JP,JAPAN
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,SOFTBANK GROUP CORP.,0,31,Tokyo Shiodome Bldg. 1-9-1 Higashi-Shimbashi,"Minato-ku, Tokyo 105-7303",,JP,JAPAN
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,RNT ASSOCIATES INTERNATIONAL PTE,0,0,1 Wallich Street #14-01 Guoco Tower Singapore,Singapore,,SG,SINGAPORE
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,"GOUBAU, ALAIN",0,4,"1489 Conc 1, Lefaivre, ON, K0B 1J0",Lefaivre,ON,CA,CANADA
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,SUHAIL BAHWAN,0,5,"Post Box 169, Postal Code 100",Sultanate of Oman,,OM,OMAN
9a8a5425-848f-4aae-a74d-24e6414a03dd,2021-01-05T22:01:51Z,207858,"ALTAEROS ENERGIES, INC.",MA,ALEX ROHDE,0,0,Sonnenbergstrasse 48 8800 Thawil Switzerland,Thawil,,CH,SWITZERLAND
5cf969c6-4551-4522-a955-3c483ae2da74,2021-01-05T01:35:29Z,207883,AR TEXTILES LTD.,NC,AR INTERNATIONAL LTD,2500,100,2600 Matheson Boulevard East,Mississauga,ON,CA,CANADA
00bb5ff8-e2f8-4578-9d28-dfbb15e00808,2021-01-04T22:20:56Z,207877,MAXEON SOLAR TECHNOLOGIES LTD.,,TOTAL SOLAR INTL SAS,0,36,24 Cours Michelet,Puteaux,,FR,FRANCE
00bb5ff8-e2f8-4578-9d28-dfbb15e00808,2021-01-04T22:20:56Z,207877,MAXEON SOLAR TECHNOLOGIES LTD.,,TIANJIN ZHONGHUAN SEMICONDUCTOR CO. LTD.,0,29,12 Haitai E Road,Xiqing District,,CN,"CHINA, PEOPLES REPUBLIC OF"
e6fc8f9c-6ee9-4416-af18-ade5d6214995,2021-01-01T23:00:09Z,207867,FRESENIUS MEDICAL CARE NORTH AMERICA,DC,FRESENIUS MEDICAL CARE AG & CO. KGAA,0,100,Else-Kroner-Str. 1,61352 Bad Homburg,,DE,GERMANY
